pl_name,pl_bmasse,pl_rade,pl_orbper,pl_orbsmax,st_mass,st_rad,st_teff,st_met
Kepler-922 b,2.6,1.42,0.938466832,0.01795,0.95,0.93,5671.0,-0.05
Barnard c,0.335,0.743,4.1244,0.0274,0.162,0.185,3195.0,-0.56
TIC 32032563 b,11.9,3.47739942,13.83460487791,,1.05,1.00188,5567.93,
Kepler-911 b,7.27,2.6,20.310501,0.15594,1.34,1.99,6112.0,0.03
HD 16905 b,3591.4609991,12.4,10256.0,8.8,0.85,0.77494,4866.12,0.2405
HD 184010 b,98.52680617,12.1,286.6,0.94,1.35,4.86,4971.0,-0.17
TOI-6041 b,28.9,4.55,26.04945,0.1651,0.885,0.879,5445.0,0.104
TOI-6281 b,4.36,1.92416074,1.05426244177,,0.65,0.874219,4533.23,-0.09
TOI-4600 c,2946.26933289,9.42,482.8191,1.152,0.89,0.81,5170.0,0.16
Luhman 16 b,9344.1551658,11.9,9697.0,3.52,0.0338,,,
Barnard b,0.299,0.72,3.1542,0.0229,0.162,0.185,3195.0,-0.56
Barnard e,0.193,0.637,6.7392,0.0381,0.162,0.185,3195.0,-0.56
HD 224018 c,10.4,2.42,36.57669,0.217,1.013,1.147,5784.0,0.05
TIC 38825265 b,5.43,2.18869476,3.31336980985,,0.64,0.664503,4375.52,
Kepler-1012 b,2.21,1.29,5.50860439,0.06066,0.95,0.91,5556.0,0.05
Kepler-1754 b,6.53,2.43996509,8.195949554,0.0718,0.734,0.747,4723.0,0.08
LHS 1678 d,0.907,0.981,4.9652229,0.04,0.345,0.329,3490.0,
HD 18143 c,3177.64841319,12.5,28982.41764,17.53,0.85,0.87,5078.0,0.28
Kepler-935 b,2.39,1.35,4.88083852,0.0527,0.78,0.73,4830.0,-0.01
Kepler-879 c,0.0364,0.4,0.646716,,0.974,1.022,5456.75,0.05
ZTF J1230-2655 b,7024.0077947,13.78704626,0.23597766,,0.646,0.0123,10000.0,
TIC 270471727 b,8.0,2.75029559,10.45623256647,,0.9,0.997091,5271.39,-0.09
TIC 65612701 b,22.7,5.07802804,10.22467974953,,1.06,1.73709,5692.29,
Kepler-1014 b,6.3,2.39,16.57110363,0.121,0.88,0.84,5388.0,-0.06
Kepler-1044 b,7.61,2.67,6.77408868,0.0741,1.08,1.11,5985.0,0.04
Kepler-66 b,8.25,2.8,17.815815,0.1352,1.038,0.966,5962.0,-0.2
Kepler-857 b,37.2,6.8,85.35129427,0.3751,0.99,0.99,5773.0,0.02
TOI-6080 b,11.0,3.32424168,8.05562348084,,1.01,1.06221,5775.46,
Wolf 1069 b,1.26,1.08,15.564,0.0672,0.167,0.1813,3158.0,0.07
TOI-6330 b,3179.0,10.89,6.8500246,0.05763,0.531,0.49,3539.0,0.08
ITG 15 b,6674.396547,12.1,,435.0,,,,
WISPIT 2 b,1541.46777395,17.93436912,,57.0,1.08,1.418,4400.0,
NGTS-38 b,1516.04150139,12.11690814,180.52797,0.697,1.46,1.88,6310.0,0.33
TOI-5210 b,81.99972901,10.72699453,4.5661061,0.0557,1.105,1.209,5723.0,0.324
TOI-5726.01,7.05,2.554,5.491125215,0.062186,1.06,1.106,5874.0,
HD 194490 b,3561.90295725,12.4,13092.18348,11.116,1.06,1.14911,5861.32,0.08
HD 190228 b,1598.67688721,12.9,1143.59858,2.406,1.415,2.58658,5360.0,-0.24
HD 206893 b,6197.6539365,14.01122587,11100.0,10.75,1.31,1.31116,6500.0,
HD 112570 b,1086.97315194,13.1,2615.0,3.9,1.15,9.85,4750.0,-0.4
HD 154391 b,2892.2385037,12.5,5163.0,7.46,2.07,8.56,4909.0,0.1
G 196-3 b,8263.538582,12.0,,350.0,0.519782,0.522432,3517.0,
Kepler-1026 b,5.52,2.21,36.5156053,0.1977,0.79,0.75,4948.0,-0.02
G 261-6 b,1.37,1.1,5.4536,0.02971,0.118,0.153162,2907.0,
TOI-5789 d,4.29,1.91,29.65,0.1756,0.821,0.833,5185.0,-0.12
TOI-5789 b,2.12,1.26,2.76369,0.03608,0.821,0.833,5185.0,-0.12
TIC 142589416 b,7.65,2.67899519,2.09518466313,,0.641,0.713832,4396.27,
NGTS-39 b,466.25427307,12.195371,58.20472,0.3077,1.16,1.16,6053.0,0.196
Gliese 48 b,8.11,2.77,39.6299,0.1752,0.47,0.463,3450.0,
Kepler-993 b,9.11,2.97,22.08557563,0.13,0.57,0.54,3843.0,0.03
Kepler-80 d,6.75,1.53,3.07222,0.0372,0.73,0.678,4540.0,0.04
K2-411 b,0.937,0.9898,3.2141,0.0511,1.018,1.375,5711.0,0.1415
HD 169142 b,953.485221,13.1,,37.2,1.85,1.53702,7246.0,
TOI-6383 A b,331.0,11.29,1.79058695,0.02292,0.458,0.457,3444.0,
TIC 139270665 b,147.15455244,7.22979255,23.624,0.163,1.035,1.016,5844.0,0.156
TOI-7149 b,224.0,13.2,2.65206166,0.02603,0.344,0.351,3363.0,-0.08
Kepler-348 b,2.92,1.52,7.05677,0.076,1.189,1.359,6177.0,-0.03
TOI-5789 e,11.61,3.43,62.98,0.2901,0.821,0.833,5185.0,-0.12
TIC 154870955 b,9.77,3.09467466,7.9698747128,,0.828,0.724328,4739.58,
Kepler-332 b,1.71,1.17,7.626324,0.07,0.743,0.72,4955.0,-0.13
TOI-5238 b,23.7,5.22,4.872171,,1.0,1.02283,5631.0,
Kepler-914 b,2.48,1.38,4.40966548,0.05454,1.1,1.15,5877.0,0.22
K2-413 c,2.05,1.2327,5.3301,0.0426,0.808,0.7,4116.0,-0.205
TOI-6086 b,1.76,1.18,1.3888725,0.01541,0.254,0.259,3200.0,0.11
Kepler-314 c,8.75,2.9,5.960392,0.064,0.99,0.95,5378.0,0.322
HIP 29442 c,4.5,1.551,3.5379559,0.04518,0.901,0.98,5289.0,0.24
HD 63433 d,1.25,1.073,4.209075,0.0503,0.99,0.912,5688.0,0.03
Kepler-317 b,109.8,2.09,5.524242,0.061,0.865,0.941,5497.0,0.13
TOI-7384 b,12.4,3.56,6.2340258,0.0439,0.318,0.319,3185.0,0.0
Kepler-1768 b,5.62,2.23346338,15.13589954,0.1286,1.24,1.572,6050.0,0.14
Kepler-981 b,5.95,2.31,4.469757736,0.0535,0.98,0.96,5718.0,0.01
Kepler-1043 b,7.04,2.55,38.5053398,0.2159,0.92,0.9,5629.0,-0.11
TOI-5777 b,9.78,3.09551273,6.91716177373,,0.658,0.671912,4408.03,
HIP 113103 b,4.0,1.829,7.610303,0.06899,0.761,0.742,4930.0,-0.1
UCAC3 113-933 b,6674.396547,12.1,,6100.0,0.61,0.564484,3864.0,-0.95
HD 73344 c,118.54999581,13.5,65.94,0.3388,1.19,1.22,6148.0,0.16
Kepler-139 f,36.0,6.67,355.0,,1.078,1.045,5630.0,0.35
TIC 249022743 b,20.6,4.79568155,2.25719681538,,1.0,1.2084,5567.58,
TIC 260969020 b,5.59,2.22686612,8.48584501953,,0.75,0.68988,4572.94,
Kepler-62 e,36.0,1.61,122.3874,0.427,0.69,0.64,4925.0,-0.37
HD 105618 c,8419.59232984,11.9,77114.07158,35.731,1.01,1.27399,5671.0,
HIP 113103 c,6.35,2.4,14.245648,0.10479,0.761,0.742,4930.0,-0.1
Kepler-1053 b,0.904,0.98,2.414351654,0.0315,0.74,0.69,4529.0,0.1
Kepler-102 d,3.0,1.154,10.311767,0.08618,0.803,0.724,4909.0,0.11
HD 196067 c,10.4,3.21,4.601088,,1.16,1.71,6072.0,0.213
GJ 887 d,6.1,2.34,50.77,0.212,0.495,0.468,3688.0,-0.06
Kepler-347 b,4.54,1.97,12.79836,0.11,0.922,1.005,6088.0,-0.14
HD 11112 b,2598.56505563,12.6,17244.90764,13.38,1.07,1.47368,5905.64,0.1869
Kepler-485 b,,14.41,3.243259796,0.04401,1.07,1.09,5958.0,0.04
TIC 393818343 b,1379.37528638,12.18416202,16.24921,0.1291,1.082,1.086,5756.0,0.318
Kepler-1032 b,4.16,1.87,3.290117953,0.0361,0.77,0.71,4647.0,0.16
HD 284149 AB b,8352.53053596,12.0,,431.16,1.13,1.36,6035.0,
WASP-132 d,1639.99458012,12.8,1816.6,2.71,0.789,0.758,4686.0,0.15
K2-157 c,30.8,6.08,25.942,0.165,0.89,0.86,5334.0,0.02
KOINTREAU-4 b,4862.7746271,12.2,,182.0,,,3252.0,
TIC 390586021 b,8.55,2.86009388,2.74703755819,,0.648,0.726565,4434.81,
HD 113337 c,6299.67685515,12.1,5429.93477,6.805,1.41,1.5,6774.0,0.07
HD 94771 b,169.0,14.2,2164.0,3.48,1.2,1.903,5631.0,0.22
TOI-6695 b,66.74396547,9.52763359,80.389,0.402,1.338,1.517,6400.0,0.2
Gaia-5 b,6633.07885409,12.1,358.62,,0.339,0.345,3447.0,-0.18
DMPP-2 d,91.79,11.6,16.491,0.1432,1.41,1.78,6500.0,
TIC 423703298 b,8.11,2.77230429,4.03712711976,,0.691,0.729825,4540.37,
Kepler-335 b,11.4,3.39,6.562331,0.075,1.367,1.854,5877.0,0.278
Kepler-1023 b,7.41,2.63,62.1387714,0.30284,0.93,0.89,5494.0,0.05
TOI-5592 b,285.72773789,17.14974047,2.6085846,0.03935,1.194,1.393,6237.0,-0.013
HD 122562 c,73.10053361,10.1,84.96276,0.406,1.241,2.16627,4956.0,
HD 115404 A c,3279.67133183,12.5,15319.22517,11.364,0.83,0.727007,5019.17,-0.1568
GJ 1002 c,1.36,1.1,21.202,0.0738,0.12,0.137,3024.0,-0.25
Kepler-932 b,2.45,1.37,1.921437396,0.02876,0.87,0.84,5331.0,-0.01
TOI-6707 b,27.8,5.72673066,3.83479363758,,1.14,1.58202,6289.49,-0.0801
Kepler-139 e,378.0,13.7,2047.635373,3.23579639,1.078,1.045,5622.0,0.35
Kepler-328 c,39.4,5.4,71.312,0.354,1.15,1.06,6064.0,0.08
TOI-7510 d,190.0,10.52,48.864468,0.2672,1.063,1.035,5720.0,0.25
Kepler-1779 b,9.44,3.03295685,16.34359932,0.1264,1.008,1.056,5730.0,0.16
Kepler-973 b,4.5,1.96,49.6077331,0.2489,0.86,0.78,5213.0,-0.06
TOI-5595 b,20.1,4.73740402,5.99002553853,,0.645,0.743344,4417.3,
HD 203387 b,1106.04285636,13.1,512.5352,1.771,2.817,10.5852,5174.32,0.05
TOI-6016 b,371.85923619,13.67495645,4.023687,0.055,1.31,1.51,6110.0,0.28
HIP 99770 b,5403.082919,12.2,18600.0,15.8,1.9,1.93986,8000.0,
Kepler-1772 b,7.68,2.68609988,3.215090036,0.04391,0.942,0.934,5541.0,0.12
GJ 2126 b,413.1769291,13.6,272.7,0.71,0.65,0.728,4159.0,0.6
TOI-5616 b,624.0,10.78,2.002849,0.0272,0.666,0.646,3996.0,0.14
Kepler-408 b,5.0,0.82,2.46502,0.03592,1.08,1.23,6104.0,-0.2
Kepler-10 d,12.0,3.49,151.06,0.5379,0.91,1.065,5708.0,-0.15
GJ 3988 b,3.69,1.74,6.9442,0.0405,0.1842,0.19734,3273.0,-0.12
TOI-1408 c,7.6,2.22,2.1664,0.03587,1.312,1.53,6117.0,0.25
HD 68475 b,1639.99458012,12.8,7832.0,7.27,0.83,0.79099,5022.0,0.07
HD 48265 c,1414.33641115,12.9,10418.0,10.4,1.38,2.05,5805.0,0.39
Kepler-958 b,4.9,2.06,9.7678805,0.08631,0.91,0.86,5421.0,0.01
TOI-5624 d,4.9,3.584,13.731468,0.1067,0.858,0.82,5327.0,-0.023
KOI-351 d,8.6,2.87,59.73667,0.32,1.2,1.2,6080.0,-0.12
Kepler-20 e,0.76,0.821,6.0984882,0.0637,0.929,0.9164,5495.0,0.07
nu Oct A b,696.04421133,13.3,402.4,1.24,1.57,5.04,4910.0,0.18
TOI-1288 c,85.7,11.1,416.0,1.07,0.9552,0.9583,5388.0,0.257
Kepler-104 c,7.14430805,3.13,23.668205,0.153,0.818,1.349,5711.0,-0.42
Kepler-507 b,5.69692195,1.3,3.568096926,0.04781,1.16,1.32,6113.0,0.06
HN Lib b,5.46,2.2,36.116,0.1417,0.291,0.299,3347.0,-0.18
Kepler-49 d,235.982,1.6,2.576549,0.031,0.549,0.559,4252.0,0.03
HIP 10090 b,1229.99593509,13.0,2960.0,3.87,0.94,1.38268,5661.0,0.47
Kepler-346 b,7.56,2.66,6.511127,0.071,0.943,1.021,6033.0,0.1
Kepler-265 d,6.76,2.49,43.130617,0.236,0.97,1.103,5835.0,-0.11
Kepler-399 b,0.84,0.96,14.425281,0.103,0.902,0.68,5502.0,0.14
Kepler-110 c,5.52,2.21,31.719775,0.198,0.989,1.149,5960.0,-0.1498
Kepler-1248 b,1.76,1.18,7.46725407,0.0806,1.21,1.21,6149.0,0.24
Kepler-1269 b,3.29,1.63,37.3331536,0.23611,1.1,1.15,5998.0,0.07
Kepler-1314 b,22.9,5.11,5.424749281,0.0504,0.6,0.59,4188.0,-0.22
Kepler-1870 b,5.07,2.10143764,3.606940031,0.0452,0.955,0.84,5508.0,0.07
Kepler-236 b,3.09,1.57,8.295611,0.065,0.596005,0.51,3750.0,-0.05
Kepler-125 c,0.33,0.74,5.774464,0.051,0.542101,0.512,3810.0,-0.14
Kepler-304 d,8.0,2.75,9.653471,0.08,0.737,0.687,4731.0,0.03
Kepler-326 d,6.9,1.21,6.766888,0.066,0.91,0.801,5105.0,0.2385
Kepler-126 c,1.27942148,1.58,21.869741,0.162,1.108,1.358,6239.0,-0.16
Kepler-400 c,2.83,1.49,17.340824,0.134,1.08,1.145,5886.0,0.0844
Kepler-1089 b,4.01,1.83,5.132485618,0.0497,0.52,0.49,3753.0,-0.09
Kepler-102 f,4.3,0.861,27.453592,0.1656,0.803,0.724,4909.0,0.11
Kepler-1223 b,1.98,1.22,16.301259,0.1186,0.8,0.75,4870.0,0.04
Kepler-1853 b,2.92,1.51862272,48.88819885,0.2395,0.765,0.788,4821.0,0.16
Kepler-512 b,7.7,2.69,34.43587975,0.21395,1.17,1.3,5997.0,0.22
Kepler-369 b,1.51,1.13,2.732756,0.03,0.5,0.471,3591.0,-0.09
Kepler-305 c,6.0,3.3,8.291,0.07568,0.76,0.8,5080.0,0.09
Kepler-975 c,80.2,10.69,5.05821338,0.0567,0.951,1.667,4883.0,0.56
Kepler-22 b,9.1,2.1,289.863876,0.812,0.857,0.869,5596.0,-0.255
Kepler-1995 b,16.9,4.28,73.7578875,0.3259,0.847,0.93,5029.0,0.48
Kepler-1227 b,5.86,2.29,94.2887577,0.38555,0.97,0.95,5747.0,-0.04
Kepler-1272 b,6.21,2.37,51.1309704,0.2705,1.06,1.09,5926.0,0.06
Kepler-201 c,8.5,2.85,151.884058,0.573,1.098,1.229,6065.0,-0.0442
Kepler-215 c,3.78,1.77,14.667108,0.113,0.788,1.027,5739.0,-0.4425
Kepler-267 c,5.18,2.13,6.87745,0.06,0.541571,0.555,4258.0,-0.18
Kepler-373 c,2.07,1.24,16.725948,0.126,0.981,0.845,5787.0,0.14
Kepler-54 d,12.0946,1.53,20.995694,0.126,0.518,0.554,4252.0,-0.27
Kepler-329 b,2.54,1.4,7.416397,0.061,0.602,0.523,4257.0,-0.44
Kepler-279 d,37.5,3.1,54.414,0.2901,1.1,1.07,6689.45,-0.1141
HD 219134 c,4.36,1.511,6.76458,0.0653,0.81,0.778,4699.0,0.11
Kepler-1198 b,2.76,1.47,7.6847716,0.0732,0.93,0.9,5517.0,0.03
Kepler-161 c,3.61,2.05,7.06424,0.068,0.853,0.806,5078.0,0.24
Kepler-1294 b,10.3,3.19,115.6862258,0.4684,0.99,0.97,5776.0,-0.03
Kepler-1319 b,2.36,1.34,2.886762645,0.0296,0.56,0.54,3655.0,0.44
Kepler-275 d,11.1,3.33,35.676062,0.224,1.189,1.383,6165.0,0.08
Kepler-374 b,1.08,1.03,1.897806,0.029,1.033,0.911,5977.0,0.1111
Kepler-306 d,6.66,2.47,17.326644,0.12,0.75,0.719,4954.0,-0.13
Kepler-305 e,3.87,1.7938153,3.20538,0.04017,0.82,0.827279,4974.0,0.09
Kepler-11 f,2.0,2.49,46.6888,0.25,0.961,1.065,5663.0,0.05
Kepler-276 d,16.3,2.8,48.648,0.24666,1.1,1.03,5693.0,-0.29
Kepler-36 c,7.13,3.679,16.21865,0.12692,1.034,1.634,5979.0,-0.18
Kepler-1251 b,4.04,1.84,45.0904643,0.2478,0.92,0.89,5545.0,-0.04
Kepler-1843 b,7.8,2.70909809,25.54339981,0.17871,1.02,1.782,5422.0,0.02
Kepler-1857 b,4.5,1.96065412,8.94340992,0.08308,0.873,1.005,6074.0,-0.54
Kepler-190 c,2.73,1.46,3.763024,0.045,0.834,0.795,5106.0,0.06
Kepler-123 c,2.79,1.48,26.695074,0.181,1.079,1.264,6089.0,-0.08
Kepler-380 c,2.15,1.27,7.630004,0.078,0.99,1.224,6045.0,-0.16
Kepler-283 c,3.97,1.82,92.743711,0.341,0.596,0.566,4351.0,-0.17
KELT-6 c,1179.1493,13.0,1276.0,2.39,1.126,1.529,6272.0,-0.27
Kepler-85 b,1.84,1.778,8.3,0.07885,0.928,0.875,5505.2,0.12
Kepler-799 c,8.15,2.78068551,15.19419956,0.1214,1.031,1.593,5588.0,0.14
Kepler-1884 b,3.95,1.81406781,8.988320351,0.0845,0.993,0.906,5984.0,-0.2
Kepler-381 b,0.937,0.99,5.629021,0.066,1.144,1.568,6152.0,-0.2016
Kepler-84 d,2.48,1.38,4.224537,0.052,1.06,1.169,6031.0,-0.07
Kepler-334 b,1.46,1.12,5.470319,0.061,1.022,1.068,5828.0,-0.012
Kepler-285 c,1.46,1.12,6.186676,0.064,0.915,0.808,5411.0,0.17
Kepler-1232 b,4.38,1.93,26.7839183,0.16545,0.92,0.89,5471.0,0.06
Kepler-1858 b,6.44,2.42168247,88.07160187,0.3575,0.785,0.819,4939.0,0.16
Kepler-204 c,3.86,1.79,25.660593,0.173,1.038,1.238,5812.0,0.07
Kepler-515 b,2.73,1.46,19.96371318,0.1333,0.9,0.83,5293.0,0.08
Kepler-221 e,7.86706,2.63,18.369917,0.13,0.854,0.821,5243.0,0.0616
Kepler-1877 b,0.179,0.624086,2.377569914,0.03472,1.022,0.936,5615.0,0.24
Kepler-350 d,14.9,2.8,26.136,0.1786,1.0,1.25,6492.3,0.041
Kepler-58 e,597.796,1.61,4.45814897,0.0533,1.017,1.083,6100.0,-0.12
Kepler-1679 b,4.93,2.0692036,9.75376,0.0892,0.96,0.873196,5501.0,-0.04
Kepler-58 c,53.0,2.86,15.5741568,0.12307,0.95,1.03,5843.0,0.1
Kepler-1844 b,9.46,3.03648191,3.924510002,0.0478,0.939,0.849,5776.0,-0.18
Kepler-1278 b,1.01,1.01,3.23941344,0.04417,1.11,1.16,6074.0,0.02
Kepler-1864 b,0.353,0.75408365,3.881510019,0.049,1.03,0.979,5854.0,0.06
Kepler-1324 b,2.89,1.51,4.115844679,0.0466,0.78,0.73,4776.0,0.05
Kepler-462 c,6.0,4.0,207.62,0.7584,1.59,1.57,7500.0,0.05
Kepler-226 d,1.98,1.22,8.109044,0.076,0.904,0.802,5571.0,0.09
Kepler-221 b,5.95575,1.71,2.795906,0.037,0.854,0.821,5243.0,0.0616
Kepler-245 c,26.7,2.18,17.460812,0.124,0.856,0.795,5100.0,0.12
Kepler-352 b,0.566,0.86,10.05537,0.085,0.798,0.781,5212.0,-0.11
Kepler-382 c,3.15,1.59,12.162701,0.097,1.002,0.945,5600.0,0.082
Kepler-336 b,1.04,1.02,2.024823,0.033,1.09,1.304,5867.0,0.337
HD 11755 b,1789.3829,12.8,433.70001,1.09,0.72,20.58,4312.0,-0.74
Kepler-385 c,13.2,3.04,15.163161,0.127,0.992,1.126,6326.0,0.01
Kepler-267 d,5.77,2.27,28.464515,0.154,0.541571,0.555,4258.0,-0.18
Kepler-384 c,1.51,1.13,45.348269,0.236,0.882,0.882,5577.0,-0.29
Kepler-299 e,4.16,1.87,38.285489,0.22,1.004,1.032,5617.0,0.12
8 UMi b,524.41687155,13.5,93.31,0.462,1.51,10.73,4847.0,-0.03
Kepler-1104 b,2.04,1.23,5.03728015,0.06321,1.3,1.41,6417.0,0.13
Kepler-1987 e,4.35,1.92,8.74292005,0.0765,0.799,0.714,4769.0,0.12
Kepler-1830 b,11.1,3.32992941,56.49330139,0.31769,1.443,2.046,6160.0,0.24
Kepler-182 b,7.18,2.58,9.825792,0.096,1.114,1.146,6250.0,0.072
Kepler-1688 b,2.13,1.26174569,5.62012,0.0577,0.814,0.746,4632.11,-0.046
Kepler-385 b,12.8,2.73,10.043686,0.097,0.992,1.126,6326.0,0.01
Kepler-55 f,3.15,1.59,10.198545,0.081,0.631,0.619,4503.0,-0.01
Kepler-339 d,14.7,1.17,10.558345,0.091,0.87,0.802,5631.0,0.033
Kepler-1669 d,1.98,1.22,4.72941177,0.0468,0.609,0.603,4224.0,-0.2
Kepler-69 c,3.57,1.71,242.4613,0.64,0.81,0.93,5638.0,-0.29
HAT-P-57 b,448.1403,19.50366,2.4653,0.0406,2.77,1.85,6330.0,-0.25
Kepler-1067 c,3.7,1.74682428,5.425839901,0.06069,0.981,0.934,5594.0,0.16
Kepler-299 d,4.12,1.86,15.054786,0.118,1.004,1.032,5617.0,0.12
Kepler-208 c,2.51,1.39,7.466623,0.079,1.082,1.314,6092.0,-0.0423
Kepler-530 b,9.32,3.01,39.30941904,0.21491,0.97,0.89,5697.0,-0.08
Kepler-354 d,2.07,1.24,24.209842,0.146,0.652,0.674,4648.0,-0.03
Kepler-339 c,7.3,1.15,6.988055,0.069,0.87,0.802,5631.0,0.033
Kepler-1114 b,2.39,1.35,14.97435694,0.11056,0.87,0.83,5374.0,-0.08
Kepler-114 d,3.9,2.53,11.776,0.08358,0.56,0.54,4660.0,0.2291
Kepler-303 c,1.55,1.14,7.061149,0.057,0.575,0.485,3944.0,-0.4136
Kepler-1212 b,5.22,2.14,12.94130146,0.1082,1.1,1.15,6051.0,0.03
Kepler-394 c,3.39,1.66,12.130686,0.11,0.87,1.132,6402.0,-0.3
Kepler-393 c,2.33,1.33,14.613612,0.124,1.256,1.382,6189.0,0.0322
Kepler-318 c,13.1,3.68,11.815007,0.105,1.073,1.189,5746.0,0.332
Kepler-1241 b,7.41,2.63,18.5525701,0.1336,0.84,0.8,5261.0,-0.09
Kepler-185 b,1.71,1.17,1.6329,0.026,0.763,0.806,5208.0,-0.14
Kepler-1283 b,4.31,1.91,12.9460978,0.1062,1.16,1.25,6175.0,0.04
Kepler-1714 b,10.7,3.26437302,10.27530003,0.10549,1.448,2.086,6150.0,0.22
Kepler-1331 b,1.16,1.05,0.789161653,0.0142,0.72,0.69,4508.0,0.05
Kepler-319 b,3.29,1.63,4.362705,0.051,0.933,0.903,5526.0,0.06
Kepler-396 b,75.5,3.5,42.994,0.24067,0.85,1.06,5656.0,0.1558
Kepler-1085 c,10.7,3.26817741,56.7771,0.29798,1.05,1.0783,5816.0,0.22
Kepler-1084 b,1.41,1.11,2.05333679,0.0324,1.12,1.28,6113.0,-0.02
Kepler-1108 b,2.73,1.46,4.51005748,0.0511,0.88,0.84,5406.0,-0.09
Kepler-1214 b,6.17,2.36,18.82634264,0.128,0.85,0.8,5130.0,0.05
Kepler-155 c,5.65,2.24,52.661793,0.242,0.635,0.62,4508.0,-0.142
Kepler-396 c,17.9,5.3,88.505,0.38946,0.85,1.06,5656.0,0.1558
Kepler-1369 b,7.7,2.69,25.873148,0.1741,0.99,0.99,5761.0,0.0
Kepler-1370 b,4.04,1.84,20.2641684,0.15763,1.19,1.29,6202.0,0.05
Kepler-252 b,2.04,1.23,6.668391,0.058,0.61,0.549,4208.0,-0.13
Kepler-360 c,5.06,2.1,7.186434,0.075,0.994,1.058,6053.0,0.15
Kepler-245 e,1806.36,1.75,3.219821056,0.04053,0.86,0.8,5174.0,0.05
Kepler-298 d,6.8,2.5,77.473633,0.305,0.66,0.582,4465.0,-0.21
Kepler-324 b,2414.4,1.14,4.385315,0.05,0.901,0.84,5194.0,0.18
Kepler-1796 b,8.0,2.75047868,29.4557991,0.1879,1.018,0.949,6036.0,-0.16
Kepler-520 c,1.24,1.07,5.21104261,0.06035,1.1,1.09,6112.0,-0.03
Kepler-1244 b,2.39,1.35,3.70428172,0.0502,1.46,1.77,6680.0,0.05
Kepler-169 c,1.92,1.21,6.195469,0.062,0.825,0.763,4997.0,0.17
Kepler-97 b,3.51,1.48,2.58664,0.03563,0.94,0.98,5779.0,-0.2
Kepler-1336 b,4.58,1.98,23.198681,0.15845,0.94,1.3,5512.0,0.05
Kepler-301 d,3.71,1.75,13.751243,0.112,1.022,0.9,5815.0,0.187
Kepler-104 d,5.54022107,3.58,51.755394,0.257,0.818,1.349,5711.0,-0.42
Kepler-1192 b,6.17,2.36,25.2034787,0.1693,0.86,0.83,5438.0,-0.16
Kepler-516 b,27.9,5.74,24.85462415,0.1992,1.62,2.02,7099.0,0.01
Kepler-1851 b,14.5,3.90012032,12.02289963,0.1016,0.967,0.879,5982.0,-0.28
Kepler-212 b,1.32,1.09,16.257582,0.133,1.166,1.455,5852.0,0.22
Kepler-1372 b,2.15,1.27,1.311555568,0.024,0.98,0.97,5677.0,0.05
Kepler-364 b,3.02,1.55,25.745718,0.178,1.076,1.284,6108.0,-0.031
KELT-23 A b,298.12454,14.829507,2.255251,0.03302,0.944,0.996,5899.0,-0.105
HD 191939 d,2.8,2.995,38.353037,0.2132,0.81,0.94,5348.0,-0.15
HATS-77 b,436.69623122,13.05846252,3.0876262,0.03607,0.655,0.6428,4071.0,0.253
TOI-4479 b,8.35,2.82,1.1589,0.0164,0.452,0.451,3400.0,0.0
TOI-1752 c,5.86,2.29,32.71443,0.1614,0.524,0.53,3762.0,-0.11
Kepler-1705 c,5.42,2.05,11.28,,1.139,1.259,6312.0,-0.2
TOI-1753 b,16.6,2.47852533,5.3846104,0.059,0.9483,0.9715,5621.0,0.026
TOI-2274 b,6.57,2.45,2.67963,0.05,0.612,0.631,3943.0,
Kepler-43 b,1026.5909,13.663771,3.0240949,0.046,1.32,1.42,6041.0,0.33
Kepler-858 b,21.1,4.87,76.13602028,0.33939,0.96,0.91,5653.0,-0.04
TOI-3023 b,197.05361234,16.43236571,3.9014971,0.0505,1.12,1.668,5760.0,0.085
Kepler-1752 b,18.7,4.54060463,56.35850143,0.2698,0.824,0.821,5446.0,-0.2
Kepler-1408 b,0.64,0.89,2.99793191,0.04218,1.21,1.35,6170.0,0.0
HIP 54373 b,8.62,2.87,7.76,0.063,0.57,0.564998,4021.0,
Teegarden's Star b,1.16,1.05,4.90634,0.0259,0.097,0.12,3034.0,-0.11
BD+60 1417 b,4767.426105,14.68376472,,1662.0,1.0,0.797,4993.0,
TOI-1227 b,66.5,9.57246952,27.36397,0.0886,0.17,0.56,3072.0,
CoRoT-7 d,17.142,4.31,8.966,,0.915,0.8389,5250.0,0.12
TOI-1758 b,6.9,3.62,20.705074685,0.141409,0.88,0.81,5169.0,-0.02
TOI-2040 b,248.22398587,10.32347122,3.8608576,0.0473,0.92,0.87,5132.0,0.3
TOI-2567 b,63.88350981,10.92875618,5.983944,0.0672,1.13,1.686,5611.0,0.241
Kepler-1410 b,3.82,1.78,60.866168,0.2543,0.63,0.6,4092.0,0.01
HD 24085 b,11.8,3.46,2.0455,0.034,1.22,1.412551,6034.0,0.17
WASP-87 b,692.8694,15.524465,1.682795,0.02946,1.204,1.627,6450.0,
TOI-163 b,387.7526,16.690201,4.231306,0.058,1.4352,1.648,6495.0,0.22
K2-315 b,0.809,0.95,3.1443189,,0.174,0.196,3300.0,-0.24
HD 216520 b,10.26,3.18,35.45,0.198,0.82,0.76,5103.0,-0.16
TOI-1775 b,96.0,8.04728896,10.2405549,0.08,0.9218,0.8288,5284.0,0.162
DS Tuc A b,413.179,5.7,8.138268,,1.01,0.964,5428.0,0.0
